Po_num,Invoice_date,Requesting_auth,Approving_manager,Supplier,Product,Contract,Unit_price,PO_Quantity,City,Market_price,Total_cost
PO 11546,2018-11-01,Pamela Smith,Katie Thompson,Snack Paradise,Capsicum,0,22.31,81,Pune,22.31,1807.11
PO 11547,2018-11-01,Jeffrey Murphy,Jennifer Delgado,Dilocious,Banana,1,32.19,125,Nagpur,30.689999999999998,4023.75
PO 11548,2018-11-01,Patricia Williams,Jennifer Delgado,Market Convenience,Apple,1,13.59,67,Nagpur,12.09,910.53
PO 11549,2018-11-01,Pamela Smith,Jessica Keith,Dilocious,Capsicum,1,20.17,105,Ahmedabad,18.67,2117.85
PO 11550,2018-11-01,Janet Le,Jennifer Delgado,Market Convenience,Banana,1,18.75,105,Kolkatta,18.75,1968.75
PO 11551,2018-11-01,Thomas Hamilton,Peggy Velasquez,Quick Fare Foods,Bringal,0,17.55,117,Surat,18.05,2053.35
PO 11552,2018-11-02,Adrian Morgan,Peggy Velasquez,Go4Fresh,Carrot,1,49.09,55,Hyderabad,47.59,2699.95
PO 11553,2018-11-02,Jake Cunningham,Cathy Guzman,Food Festive,Carrot,1,51.06,116,Pune,49.56,5922.96
PO 11554,2018-11-02,Brianna Lynn,Danny Rivera,Market Convenience,Bringal,1,54.47,109,Mumbai,54.97,5937.23
PO 11555,2018-11-02,Kimberly Shields,Jennifer Delgado,Rancher’s Grocery,BeetrootPotato,0,19.01,135,Lucknow,17.51,2566.35
PO 11556,2018-11-02,Elijah Collins,Jasmine Long,Dollar Pantry,Capsicum,1,23.45,150,Kolkatta,23.95,3517.5
PO 11557,2018-11-02,Katelyn Parsons,Jessica Keith,Freshmart Co-op,Beans,1,16.89,105,Mumbai,16.89,1773.45
PO 11558,2018-11-02,Caroline Walters,Cathy Guzman,Snack Paradise,Onion,1,35.17,81,Bangalore,35.67,2848.77
PO 11559,2018-11-02,Patricia Williams,Peggy Velasquez,Dilocious,Banana,1,34.43,119,Pune,34.93,4097.17
PO 11560,2018-11-02,Lisa Smith,Dennis Williams,Jamboree Marketplace,Pumpkin,1,45.68,63,Mumbai,46.18,2877.84
PO 11561,2018-11-02,Jay York,Katie Thompson,Market Convenience,BeetrootPotato,1,41.18,122,NashikDelhi,41.18,5023.96
PO 11562,2018-11-02,Katherine Mcgee DDS,Mark Mclean,Dollar Pantry,Capsicum,1,23.22,66,Mumbai,23.72,1532.52
PO 11563,2018-11-02,Heidi White,Shelby Martinez,Dilocious,Bringal,0,31.28,136,Nagpur,31.78,4254.08
PO 11564,2018-11-02,Heidi White,Jessica Vargas,Jamboree Marketplace,Capsicum,0,54.67,105,Lucknow,55.17,5740.35
PO 11565,2018-11-02,Jeffrey Murphy,Jennifer Delgado,Quick Fare Foods,Beans,1,59.67,86,Kolkatta,59.67,5131.62
PO 11566,2018-11-02,Janet Le,Joshua Johnson,Rancher’s Grocery,Tomato,1,30.76,144,Ahmedabad,31.76,4429.44
PO 11567,2018-11-02,Lindsay Martinez,Shelby Martinez,Future FoodBetter Bites Deli,Carrot,0,20.47,61,Aurangabad,18.97,1248.67
PO 11568,2018-11-03,Jeffrey Murphy,Jeanette Estes,Dilocious,Capsicum,1,33.88,106,Hyderabad,34.38,3591.28
PO 11569,2018-11-03,Elijah Collins,Jasmine Long,Budget Foods,Beans,1,18.07,117,Jaipur,18.57,2114.19
PO 11570,2018-11-03,Jake Cunningham,Jennifer Delgado,Rancher’s Grocery,Capsicum,0,50.13,88,NashikDelhi,50.13,4411.44
PO 11571,2018-11-03,Janet Le,Jessica Vargas,Rancher’s Grocery,Cauliflower,0,29.37,115,Pune,29.87,3377.55
PO 11572,2018-11-03,Nicholas Pittman,Jessica Keith,Food Festive,Tomato,1,18.37,56,Jaipur,18.87,1028.72
PO 11573,2018-11-04,Janet Le,Katie Thompson,Global Fresh Market,Tomato,0,15.9,139,Ahmedabad,16.4,2210.1
PO 11574,2018-11-04,Kimberly Shields,Catherine Farrell,Jamboree Marketplace,Cucumber,1,30.13,96,Nagpur,28.63,2892.48
PO 11575,2018-11-04,Elijah Collins,Barry Salazar,Market Convenience,Cauliflower,0,58.21,139,Surat,58.71,8091.19
PO 11576,2018-11-04,Brianna Lynn,Danny Rivera,Food to Fly,Bringal,0,59.65,149,Bangalore,60.15,8887.85
PO 11577,2018-11-04,Nicole Bell,Joshua Johnson,Dollar Pantry,Apple,1,34.09,57,NashikDelhi,34.09,1943.13
PO 11578,2018-11-04,Angela Hernandez,Dennis Williams,Snack Paradise,Bringal,1,48.88,143,Bangalore,49.38,6989.84
PO 11579,2018-11-04,Pamela Smith,Joshua Johnson,Future FoodBetter Bites Deli,Cauliflower,1,50.02,86,Mumbai,48.52,4301.72
PO 11580,2018-11-04,Katherine Mcgee DDS,Peggy Velasquez,Future FoodBetter Bites Deli,Pumpkin,1,20.3,112,Chennai,20.8,2273.6
PO 11581,2018-11-04,Nicholas Pittman,Katie Thompson,Food to Fly,Bringal,1,29.06,119,Chandigarh,29.06,3458.14
PO 11582,2018-11-04,Kimberly Shields,Jennifer Delgado,Go4Fresh,BeetrootPotato,1,16.25,65,Surat,16.25,1056.25
PO 11583,2018-11-04,Nicole Bell,Dennis Williams,Jamboree Marketplace,Carrot,0,19.68,75,NashikDelhi,20.18,1476.0
PO 11584,2018-11-04,Sara Adkins,Jessica Keith,Food to Fly,BeetrootPotato,0,27.8,93,Chandigarh,27.8,2585.4
PO 11585,2018-11-04,Janet Le,Joshua Johnson,Freshmart Co-op,Apple,1,47.29,100,Nagpur,45.79,4729.0
PO 11586,2018-11-05,Patricia Williams,Jessica Vargas,Food Festive,BeetrootPotato,1,42.71,122,Chandigarh,42.71,5210.62
PO 11587,2018-11-05,Brittany Walker,Jeanette Estes,Dilocious,Carrot,1,43.46,80,Nagpur,43.46,3476.8
PO 11588,2018-11-05,Lisa Smith,Barry Salazar,Fleet Market,BeetrootPotato,1,24.42,82,Lucknow,24.92,2002.44
PO 11589,2018-11-05,Lindsay Martinez,Danny Rivera,Food to Fly,Cauliflower,1,23.76,123,Bangalore,23.76,2922.48
PO 11590,2018-11-05,Lisa Smith,Joshua Johnson,Freshmart Co-op,Banana,1,25.36,127,Aurangabad,25.86,3220.72
PO 11591,2018-11-05,Janet Le,Mark Mclean,Freshmart Co-op,Beans,1,55.45,93,Chandigarh,55.45,5156.85
PO 11592,2018-11-06,Jay York,Shelby Martinez,Future FoodBetter Bites Deli,Banana,1,15.94,66,Pune,16.439999999999998,1052.04
PO 11593,2018-11-06,Brianna Lynn,Jeanette Estes,Dilocious,Beans,0,37.09,66,Aurangabad,37.09,2447.94
PO 11594,2018-11-06,Elijah Collins,Mark Mclean,Dilocious,BeetrootPotato,0,49.09,108,Mumbai,49.09,5301.72
PO 11595,2018-11-06,Katherine Mcgee DDS,Cathy Guzman,Global Fresh Market,Onion,1,52.67,88,Chandigarh,52.67,4634.96
PO 11596,2018-11-06,Jake Cunningham,Shelby Martinez,Budget Foods,Cucumber,1,44.64,81,Lucknow,44.64,3615.84
PO 11597,2018-11-06,Thomas Hamilton,Jennifer Delgado,Budget Foods,Banana,0,36.59,71,Aurangabad,37.09,2597.89
PO 11598,2018-11-06,Katelyn Parsons,Jasmine Long,Fleet Market,Cauliflower,1,37.95,138,Chennai,38.45,5237.1
PO 11599,2018-11-06,Jay York,Jessica Vargas,Quick Fare Foods,Cabbage,1,53.85,141,Lucknow,54.35,7592.85
PO 11600,2018-11-06,Jeffrey Murphy,Barry Salazar,Future FoodBetter Bites Deli,Banana,1,11.2,86,Ahmedabad,11.2,963.2
PO 11601,2018-11-06,Lisa Smith,Joshua Johnson,Market Convenience,Capsicum,1,33.03,56,Aurangabad,33.03,1849.68
PO 11602,2018-11-07,Jake Cunningham,Katie Thompson,Dilocious,Pumpkin,1,29.76,56,NashikDelhi,30.26,1666.56
PO 11603,2018-11-07,Katherine Mcgee DDS,Jennifer Delgado,Market Convenience,Banana,1,33.78,110,Aurangabad,34.28,3715.8
PO 11604,2018-11-07,Thomas Hamilton,Jessica Vargas,Freshmart Co-op,Capsicum,1,13.25,91,Aurangabad,13.25,1205.75
PO 11605,2018-11-07,Jay York,Shelby Martinez,Global Fresh Market,Tomato,1,17.24,99,Chandigarh,17.74,1706.76
PO 11606,2018-11-07,Sara Adkins,Joshua Johnson,Future FoodBetter Bites Deli,Beans,1,42.98,99,Ahmedabad,42.98,4255.02
PO 11607,2018-11-07,Lisa Smith,Danny Rivera,Food Festive,Cauliflower,1,13.25,119,Chennai,13.25,1576.75
PO 11608,2018-11-07,Linda Taylor,Jasmine Long,Dilocious,Bringal,1,30.15,120,Lucknow,30.15,3618.0
PO 11609,2018-11-07,Katelyn Parsons,Jasmine Long,Dilocious,Cucumber,0,26.58,96,Pune,27.08,2551.68
PO 11610,2018-11-07,Katherine Mcgee DDS,Joshua Johnson,Rancher’s Grocery,Apple,1,11.46,82,Bangalore,11.96,939.72
PO 11611,2018-11-07,Brittany Walker,Catherine Farrell,Food to Fly,Bringal,1,14.86,69,Aurangabad,13.36,1025.34
PO 11612,2018-11-07,Pamela Smith,Jessica Vargas,Quick Fare Foods,Cauliflower,1,17.21,77,Aurangabad,17.21,1325.17
PO 11613,2018-11-07,Sara Adkins,Lawrence Cohen,Dilocious,Tomato,1,27.39,124,Chandigarh,27.39,3396.36
PO 11614,2018-11-07,Jake Cunningham,Catherine Farrell,Rancher’s Grocery,Banana,0,12.73,75,Mumbai,12.73,954.75
PO 11615,2018-11-07,Janet Le,Jessica Vargas,Dollar Pantry,Cabbage,1,47.98,88,Chandigarh,47.98,4222.24
PO 11616,2018-11-07,Brittany Walker,Jessica Vargas,Dilocious,Carrot,1,24.15,69,Kolkatta,24.65,1666.35
PO 11617,2018-11-07,Jay York,Jasmine Long,Snack Paradise,BeetrootPotato,1,10.24,87,Pune,10.74,890.88
PO 11618,2018-11-08,Pamela Smith,Jessica Keith,Food Festive,Banana,0,48.9,51,NashikDelhi,49.4,2493.9
PO 11619,2018-11-08,Patrick Wolf,Jessica Keith,Rancher’s Grocery,Banana,1,24.13,71,Mumbai,24.63,1713.23
PO 11620,2018-11-08,Nicole Bell,Jessica Vargas,Fresh Food Marketplace,Onion,1,43.46,76,Jaipur,43.96,3302.96
PO 11621,2018-11-08,Lindsay Martinez,Joshua Johnson,Fresh Food Marketplace,Cucumber,0,42.5,55,Aurangabad,43.0,2337.5
PO 11622,2018-11-08,Lindsay Martinez,Jennifer Delgado,Market Convenience,Pumpkin,1,52.5,75,Chennai,51.0,3937.5
PO 11623,2018-11-09,Heidi White,Catherine Farrell,Food Festive,Beans,1,36.38,126,Aurangabad,36.88,4583.88
PO 11624,2018-11-09,Janet Le,Joshua Johnson,Dilocious,Beans,1,46.0,105,Hyderabad,46.5,4830.0
PO 11625,2018-11-09,Patrick Wolf,Lawrence Cohen,Jamboree Marketplace,Beans,0,46.41,128,Surat,46.91,5940.48
PO 11626,2018-11-09,Lindsay Martinez,Jeanette Estes,Market Convenience,Onion,0,55.37,145,Kolkatta,55.87,8028.65
PO 11627,2018-11-09,Caroline Walters,Catherine Farrell,Fresh Food Marketplace,Carrot,0,35.09,82,Nagpur,35.59,2877.38
PO 11628,2018-11-09,Nicholas Pittman,Joshua Johnson,Global Fresh Market,Pumpkin,1,57.07,50,Surat,57.57,2853.5
PO 11629,2018-11-09,Lindsay Martinez,Catherine Farrell,Jamboree Marketplace,Capsicum,1,41.04,80,Pune,41.54,3283.2
PO 11630,2018-11-10,Brittany Walker,Cathy Guzman,Global Fresh Market,Carrot,1,23.05,52,NashikDelhi,21.55,1198.6
PO 11631,2018-11-10,Linda Taylor,Peggy Velasquez,Quick Fare Foods,BeetrootPotato,1,48.73,140,Ahmedabad,49.23,6822.2
PO 11632,2018-11-10,Cameron Grant,Cathy Guzman,Stocked Pantry,Cucumber,1,13.12,95,Jaipur,13.62,1246.4
PO 11633,2018-11-10,Sara Adkins,Cathy Guzman,Budget Foods,Carrot,1,19.89,127,Bangalore,20.39,2526.03
PO 11634,2018-11-10,Nicole Bell,Barry Salazar,Quick Fare Foods,Carrot,1,25.55,90,Pune,25.55,2299.5
PO 11635,2018-11-10,Brianna Lynn,Cathy Guzman,Fleet Market,Carrot,1,48.06,146,Bangalore,48.06,7016.76
PO 11636,2018-11-10,Jake Cunningham,Jessica Vargas,Global Fresh Market,Cucumber,0,50.77,120,Aurangabad,50.77,6092.4
PO 11637,2018-11-10,Cameron Grant,Lawrence Cohen,Food Festive,Apple,1,16.05,79,Mumbai,16.55,1267.95
PO 11638,2018-11-10,Angela Hernandez,Catherine Farrell,Jamboree Marketplace,Cabbage,1,26.34,82,Lucknow,26.84,2159.88
PO 11639,2018-11-10,Brianna Lynn,Peggy Velasquez,Food to Fly,Apple,1,36.77,132,Jaipur,37.27,4853.64
PO 11640,2018-11-10,Angela Hernandez,Jeanette Estes,Global Fresh Market,Banana,1,35.04,144,Chennai,35.04,5045.76
PO 11641,2018-11-10,Brittany Walker,Mark Mclean,Global Fresh Market,Apple,1,25.3,108,Chennai,25.3,2732.4
PO 11642,2018-11-10,Angela Hernandez,Joshua Johnson,Freshmart Co-op,Beans,0,54.29,71,Hyderabad,54.29,3854.59
PO 11643,2018-11-11,Caroline Walters,Shelby Martinez,Jamboree Marketplace,Tomato,1,22.0,63,Jaipur,22.0,1386.0
PO 11644,2018-11-11,Brianna Lynn,Katie Thompson,Go4Fresh,Carrot,1,59.27,99,Mumbai,57.77,5867.73
PO 11645,2018-11-11,Lindsay Martinez,Jennifer Delgado,Fresh Food Marketplace,Cucumber,1,54.29,50,Chandigarh,52.79,2714.5
PO 11646,2018-11-11,Angela Hernandez,Jennifer Delgado,Freshmart Co-op,Cabbage,1,11.17,56,Nagpur,11.67,625.52
PO 11647,2018-11-11,Janet Le,Joshua Johnson,Snack Paradise,Capsicum,0,31.89,88,Jaipur,31.89,2806.32
PO 11648,2018-11-11,Heidi White,Lawrence Cohen,Global Fresh Market,Tomato,1,48.66,59,Jaipur,49.16,2870.94
PO 11649,2018-11-11,Angela Hernandez,Cathy Guzman,Dilocious,Onion,1,57.69,141,Pune,58.19,8134.29
PO 11650,2018-11-11,Nicholas Pittman,Cathy Guzman,Food Festive,Cucumber,1,47.35,74,Lucknow,45.85,3503.9
PO 11651,2018-11-12,Caroline Walters,Lawrence Cohen,Snack Paradise,Cauliflower,1,25.17,54,Kolkatta,25.17,1359.18
PO 11652,2018-11-12,Katelyn Parsons,Mark Mclean,Food to Fly,Carrot,1,46.26,80,Jaipur,44.76,3700.8
PO 11653,2018-11-12,Katelyn Parsons,Catherine Farrell,Dollar Pantry,Cabbage,1,34.77,147,Pune,34.77,5111.19
PO 11654,2018-11-12,Cameron Grant,Catherine Farrell,Global Fresh Market,Onion,1,36.64,101,Ahmedabad,35.14,3700.64
PO 11655,2018-11-12,Brittany Walker,Shelby Martinez,Freshmart Co-op,Banana,1,49.64,113,Chennai,50.14,5609.32
PO 11656,2018-11-12,Kimberly Shields,Jessica Vargas,Future FoodBetter Bites Deli,Onion,1,17.92,138,Hyderabad,18.42,2472.96
PO 11657,2018-11-12,Adrian Morgan,Barry Salazar,Global Fresh Market,Capsicum,1,44.59,71,Chandigarh,44.59,3165.89
PO 11658,2018-11-12,Lisa Smith,Shelby Martinez,Market Convenience,Tomato,1,39.15,95,Pune,39.65,3719.25
PO 11659,2018-11-12,Brittany Walker,Shelby Martinez,Fleet Market,Onion,1,29.11,138,Jaipur,29.11,4017.18
PO 11660,2018-11-12,Brittany Walker,Jennifer Delgado,Go4Fresh,Bringal,1,38.8,149,Aurangabad,39.3,5781.2
PO 11661,2018-11-12,Nicole Bell,Mark Mclean,Rancher’s Grocery,Bringal,1,58.3,127,Surat,58.8,7404.1
PO 11662,2018-11-12,Patricia Williams,Jessica Keith,Dilocious,Carrot,1,54.79,87,Aurangabad,54.79,4766.73
PO 11663,2018-11-12,Nicholas Pittman,Mark Mclean,Jamboree Marketplace,Cucumber,1,23.1,61,Chandigarh,21.6,1409.1
PO 11664,2018-11-13,Linda Taylor,Shelby Martinez,Snack Paradise,Tomato,1,52.18,79,Pune,52.68,4122.22
PO 11665,2018-11-13,Sara Adkins,Cathy Guzman,Stocked Pantry,Cabbage,1,19.52,136,Kolkatta,20.02,2654.72
PO 11666,2018-11-13,Lindsay Martinez,Jessica Vargas,Budget Foods,Apple,0,45.87,67,Mumbai,45.87,3073.29
PO 11667,2018-11-13,Heidi White,Dennis Williams,Quick Fare Foods,Carrot,0,38.93,78,Hyderabad,39.43,3036.54
PO 11668,2018-11-13,Kimberly Shields,Cathy Guzman,Food to Fly,Bringal,1,50.38,129,Surat,50.38,6499.02
PO 11669,2018-11-13,Jeffrey Murphy,Peggy Velasquez,Food Festive,Banana,0,17.86,104,Surat,18.36,1857.44
PO 11670,2018-11-13,Pamela Smith,Jessica Keith,Freshmart Co-op,Cucumber,0,25.1,51,Ahmedabad,25.1,1280.1
PO 11671,2018-11-13,Sara Adkins,Joshua Johnson,Fleet Market,Onion,1,38.65,75,Lucknow,37.15,2898.75
PO 11672,2018-11-13,Patricia Williams,Cathy Guzman,Food Festive,Carrot,1,57.37,68,Mumbai,57.87,3901.16
PO 11673,2018-11-13,Jay York,Jessica Keith,Go4Fresh,Capsicum,1,22.22,50,Lucknow,22.72,1111.0
PO 11674,2018-11-13,Janet Le,Jasmine Long,Market Convenience,Banana,1,21.91,68,Chandigarh,22.41,1489.88
PO 11675,2018-11-13,Kimberly Shields,Jessica Keith,Dilocious,Pumpkin,1,19.78,130,Chennai,20.28,2571.4
PO 11676,2018-11-14,Katherine Mcgee DDS,Lawrence Cohen,Jamboree Marketplace,Cucumber,1,21.87,114,Ahmedabad,22.37,2493.18
PO 11677,2018-11-14,Janet Le,Joshua Johnson,Fresh Food Marketplace,Apple,1,11.62,121,Mumbai,11.62,1406.02
PO 11678,2018-11-14,Nicholas Pittman,Shelby Martinez,Dilocious,Cabbage,0,48.18,111,Hyderabad,48.68,5347.98
PO 11679,2018-11-14,Ralph Moreno,Lawrence Cohen,Future FoodBetter Bites Deli,Cucumber,1,43.29,62,Surat,43.29,2683.98
PO 11680,2018-11-14,Thomas Hamilton,Lawrence Cohen,Market Convenience,Onion,1,30.1,149,Jaipur,30.6,4484.9
PO 11681,2018-11-14,Patrick Wolf,Jessica Keith,Go4Fresh,Carrot,1,22.09,69,Mumbai,22.59,1524.21
PO 11682,2018-11-14,Katelyn Parsons,Jessica Vargas,Dilocious,Beans,1,26.61,133,Chandigarh,26.61,3539.13
PO 11683,2018-11-14,Nicole Bell,Cathy Guzman,Freshmart Co-op,Carrot,1,20.77,147,Hyderabad,20.77,3053.19
PO 11684,2018-11-14,Jeffrey Murphy,Jessica Keith,Budget Foods,Beans,1,37.85,93,Ahmedabad,37.85,3520.05
PO 11685,2018-11-14,Linda Taylor,Peggy Velasquez,Budget Foods,Onion,1,17.1,85,Pune,17.6,1453.5
PO 11686,2018-11-14,Nicole Bell,Dennis Williams,Rancher’s Grocery,Tomato,0,19.75,81,Surat,20.25,1599.75
PO 11687,2018-11-14,Brianna Lynn,Joshua Johnson,Jamboree Marketplace,Capsicum,1,24.07,69,Surat,24.07,1660.83
PO 11688,2018-11-15,Cameron Grant,Jessica Vargas,Dilocious,Cauliflower,1,10.46,95,Aurangabad,10.46,993.7
PO 11689,2018-11-15,Nicole Bell,Lawrence Cohen,Future FoodBetter Bites Deli,Pumpkin,1,47.42,136,Surat,47.92,6449.12
PO 11690,2018-11-15,Kimberly Shields,Barry Salazar,Jamboree Marketplace,Cucumber,1,34.1,78,Surat,34.6,2659.8
PO 11691,2018-11-15,Nicole Bell,Katie Thompson,Dilocious,Cauliflower,0,50.17,53,Chandigarh,50.17,2659.01
PO 11692,2018-11-15,Cameron Grant,Jessica Vargas,Fresh Food Marketplace,BeetrootPotato,1,48.23,78,Lucknow,48.23,3761.94
PO 11693,2018-11-15,Brianna Lynn,Jennifer Delgado,Market Convenience,Pumpkin,1,21.77,116,Bangalore,22.27,2525.32
PO 11694,2018-11-15,Jake Cunningham,Jeanette Estes,Fleet Market,BeetrootPotato,1,24.23,98,Ahmedabad,24.73,2374.54
PO 11695,2018-11-15,Lisa Smith,Cathy Guzman,Freshmart Co-op,Carrot,1,19.79,76,Nagpur,19.79,1504.04
PO 11696,2018-11-15,Sara Adkins,Jennifer Delgado,Fleet Market,Carrot,1,49.63,90,Ahmedabad,49.63,4466.7
PO 11697,2018-11-15,Brianna Lynn,Jennifer Delgado,Global Fresh Market,Onion,1,20.9,150,Nagpur,21.4,3135.0
PO 11698,2018-11-15,Patricia Williams,Jessica Keith,Future FoodBetter Bites Deli,BeetrootPotato,0,21.44,72,Pune,21.44,1543.68
PO 11699,2018-11-15,Adrian Morgan,Cathy Guzman,Fleet Market,Beans,1,48.46,100,Jaipur,48.46,4846.0
PO 11700,2018-11-15,Brittany Walker,Jasmine Long,Rancher’s Grocery,Cucumber,1,51.68,116,Chennai,52.18,5994.88
PO 11701,2018-11-15,Elijah Collins,Mark Mclean,Dilocious,BeetrootPotato,1,24.66,66,Pune,25.16,1627.56
PO 11702,2018-11-16,Angela Hernandez,Lawrence Cohen,Market Convenience,Tomato,1,48.85,101,Ahmedabad,47.35,4933.85
PO 11703,2018-11-16,Nicholas Pittman,Jeanette Estes,Snack Paradise,Pumpkin,0,26.08,91,Pune,26.58,2373.28
PO 11704,2018-11-16,Sara Adkins,Barry Salazar,Go4Fresh,Cabbage,1,34.29,149,Pune,34.29,5109.21
PO 11705,2018-11-16,Jeffrey Murphy,Jessica Keith,Food to Fly,Pumpkin,1,49.85,55,Aurangabad,49.85,2741.75
PO 11706,2018-11-16,Jay York,Dennis Williams,Go4Fresh,Cauliflower,1,18.86,87,Chandigarh,19.36,1640.82
PO 11707,2018-11-16,Janet Le,Joshua Johnson,Future FoodBetter Bites Deli,Onion,1,45.4,118,Nagpur,45.9,5357.2
PO 11708,2018-11-16,Thomas Hamilton,Katie Thompson,Fresh Food Marketplace,Cabbage,1,49.92,117,Ahmedabad,50.42,5840.64
PO 11709,2018-11-16,Kimberly Shields,Dennis Williams,Global Fresh Market,Onion,1,27.37,100,Lucknow,27.87,2737.0
PO 11710,2018-11-16,Brittany Walker,Barry Salazar,Stocked Pantry,Beans,1,54.99,55,Hyderabad,53.49,3024.45
PO 11711,2018-11-16,Lisa Smith,Lawrence Cohen,Dollar Pantry,Cauliflower,1,54.93,131,Kolkatta,55.43,7195.83
PO 11712,2018-11-16,Lindsay Martinez,Danny Rivera,Dollar Pantry,Cucumber,0,42.13,130,Jaipur,42.63,5476.9
PO 11713,2018-11-16,Nicole Bell,Mark Mclean,Food Festive,Apple,0,36.34,124,Ahmedabad,36.84,4506.16
PO 11714,2018-11-16,Caroline Walters,Catherine Farrell,Market Convenience,Capsicum,1,37.06,102,Lucknow,37.06,3780.12
PO 11715,2018-11-16,Pamela Smith,Mark Mclean,Budget Foods,Bringal,0,33.65,73,Surat,34.15,2456.45
PO 11716,2018-11-17,Heidi White,Katie Thompson,Quick Fare Foods,Tomato,1,57.5,100,Aurangabad,58.0,5750.0
PO 11717,2018-11-17,Elijah Collins,Jasmine Long,Jamboree Marketplace,Apple,1,41.01,111,Lucknow,39.51,4552.11
PO 11718,2018-11-17,Kimberly Shields,Jessica Vargas,Go4Fresh,Cabbage,1,17.03,105,Hyderabad,17.53,1788.15
PO 11719,2018-11-17,Heidi White,Joshua Johnson,Freshmart Co-op,Bringal,1,59.24,58,Jaipur,59.24,3435.92
PO 11720,2018-11-17,Elijah Collins,Mark Mclean,Market Convenience,BeetrootPotato,1,50.37,115,Mumbai,50.87,5792.55
PO 11721,2018-11-17,Katelyn Parsons,Jessica Vargas,Food to Fly,Pumpkin,1,56.88,107,Pune,57.38,6086.16
PO 11722,2018-11-17,Nicholas Pittman,Cathy Guzman,Food Festive,Cucumber,0,31.44,140,Chennai,31.44,4401.6
PO 11723,2018-11-17,Linda Taylor,Barry Salazar,Quick Fare Foods,Bringal,0,56.86,124,Jaipur,57.36,7050.64
PO 11724,2018-11-18,Patrick Wolf,Katie Thompson,Global Fresh Market,Cauliflower,0,20.12,139,Mumbai,18.62,2796.68
PO 11725,2018-11-18,Brittany Walker,Mark Mclean,Freshmart Co-op,Bringal,1,47.24,119,Kolkatta,47.24,5621.56
PO 11726,2018-11-18,Randall Smith,Jeanette Estes,Freshmart Co-op,Cauliflower,1,13.53,123,Nagpur,14.03,1664.19
PO 11727,2018-11-18,Linda Taylor,Catherine Farrell,Quick Fare Foods,Tomato,1,48.89,66,Ahmedabad,48.89,3226.74
PO 11728,2018-11-18,Katelyn Parsons,Dennis Williams,Jamboree Marketplace,Onion,0,33.18,100,Pune,33.18,3318.0
PO 11729,2018-11-18,Caroline Walters,Lawrence Cohen,Dilocious,BeetrootPotato,1,30.95,107,Nagpur,29.45,3311.65
PO 11730,2018-11-18,Linda Taylor,Jessica Vargas,Budget Foods,Cauliflower,1,17.92,104,Bangalore,16.42,1863.68
PO 11731,2018-11-18,Nicholas Pittman,Lawrence Cohen,Food Festive,Beans,1,49.86,65,Pune,49.86,3240.9
PO 11732,2018-11-18,Nicole Bell,Katie Thompson,Dilocious,Banana,1,32.14,113,Chandigarh,32.64,3631.82
PO 11733,2018-11-18,Angela Hernandez,Jessica Keith,Dollar Pantry,Cucumber,1,39.21,138,Bangalore,37.71,5410.98
PO 11734,2018-11-18,Brianna Lynn,Jeanette Estes,Quick Fare Foods,Cauliflower,1,51.82,109,Aurangabad,50.32,5648.38
PO 11735,2018-11-18,Adrian Morgan,Jessica Vargas,Freshmart Co-op,Apple,1,35.15,72,Bangalore,35.65,2530.8
PO 11736,2018-11-19,Kimberly Shields,Barry Salazar,Freshmart Co-op,Onion,1,25.08,101,Lucknow,23.58,2533.08
PO 11737,2018-11-19,Brittany Walker,Jasmine Long,Dilocious,BeetrootPotato,0,23.2,75,Jaipur,21.7,1740.0
PO 11738,2018-11-19,Brianna Lynn,Jessica Keith,Fleet Market,Beans,1,32.16,55,NashikDelhi,32.66,1768.8
PO 11739,2018-11-19,Sara Adkins,Joshua Johnson,Stocked Pantry,Cucumber,1,12.45,69,Aurangabad,12.45,859.05
PO 11740,2018-11-19,Linda Taylor,Mark Mclean,Dilocious,Onion,0,14.75,88,Chandigarh,15.25,1298.0
PO 11741,2018-11-19,Sara Adkins,Jeanette Estes,Food to Fly,Capsicum,1,29.78,125,Lucknow,29.78,3722.5
PO 11742,2018-11-19,Thomas Hamilton,Mark Mclean,Go4Fresh,Apple,0,23.41,63,Aurangabad,23.91,1474.83
PO 11743,2018-11-19,Lisa Smith,Dennis Williams,Fresh Food Marketplace,Apple,1,41.25,69,Chennai,41.25,2846.25
PO 11744,2018-11-19,Patricia Williams,Jessica Keith,Dilocious,Banana,1,53.65,121,Chennai,53.65,6491.65
PO 11745,2018-11-20,Adrian Morgan,Lawrence Cohen,Dollar Pantry,Beans,1,14.47,114,Mumbai,12.97,1649.58
PO 11746,2018-11-20,Lindsay Martinez,Katie Thompson,Global Fresh Market,Carrot,1,48.45,85,Nagpur,46.95,4118.25
PO 11747,2018-11-20,Randall Smith,Jessica Vargas,Go4Fresh,Carrot,1,28.2,53,Bangalore,28.7,1494.6
PO 11748,2018-11-20,Linda Taylor,Dennis Williams,Jamboree Marketplace,Cabbage,0,36.97,95,Kolkatta,35.47,3512.15
PO 11749,2018-11-20,Nicholas Pittman,Jeanette Estes,Food Festive,Carrot,1,31.51,123,Lucknow,31.51,3875.73
PO 11750,2018-11-20,Katelyn Parsons,Joshua Johnson,Market Convenience,Beans,1,36.35,137,Ahmedabad,36.85,4979.95
PO 11751,2018-11-20,Cameron Grant,Peggy Velasquez,Fleet Market,Capsicum,0,17.82,145,Kolkatta,18.32,2583.9
